### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,413,828,63.7984,0,255,0,0,100,1,1
1,759,406,16.166,0,255,0,0,100,1,1
2,381,426,-34.0199,0,255,0,0,100,1,1
3,564,414,-134.279,0,255,0,0,100,1,1
4,843,384,-121.261,0,255,0,0,100,1,1
5,272,448,11.807,0,255,0,0,100,1,1
6,754,348,47.6843,0,255,0,0,100,1,1
7,317,668,38.6806,0,255,0,0,100,1,1
8,654,608,-82.7561,0,255,0,0,100,1,1
9,671,126,93.6478,0,255,0,0,100,1,1
10,562,157,-74.9189,0,255,0,0,100,1,1
11,898,309,3.21746,0,255,0,0,100,1,1
12,718,281,27.2232,0,255,0,0,100,1,1
13,447,473,60.5479,0,255,0,0,100,1,1
14,566,296,172.008,0,255,0,0,100,1,1
15,495,308,-150.854,0,255,0,0,100,1,1
16,512,478,-70.1787,0,255,0,0,100,1,1
17,853,687,5.90818,0,255,0,0,100,1,1
18,798,697,-11.6418,0,255,0,0,100,1,1
19,626,74,141.722,0,255,0,0,100,1,1
20,490,87,-62.3759,0,255,0,0,100,1,1
21,826,572,52.7066,0,255,0,0,100,1,1
22,768,662,26.5939,0,255,0,0,100,1,1
23,193,671,-147.365,0,255,0,0,100,1,1
24,200,474,3.80973,0,255,0,0,100,1,1
25,739,727,-140.32,0,255,0,0,100,1,1
26,234,373,-12.1019,0,255,0,0,100,1,1
27,129,533,35.8935,0,255,0,0,100,1,1
28,299,858,-87.6423,0,255,0,0,100,1,1
29,607,917,167.228,0,255,0,0,100,1,1
30,642,867,-163.038,0,255,0,0,100,1,1
31,114,678,15.2759,0,255,0,0,100,1,1
32,483,58,-123.009,0,255,0,0,100,1,1
33,485,299,-131.821,0,255,0,0,100,1,1
34,74,592,153.552,0,255,0,0,100,1,1
35,431,536,162.701,0,255,0,0,100,1,1
36,199,419,138.546,0,255,0,0,100,1,1
37,666,778,111.564,0,255,0,0,100,1,1
38,405,61,108.094,0,255,0,0,100,1,1
39,451,408,-7.74617,0,255,0,0,100,1,1
40,192,357,79.1409,0,255,0,0,100,1,1
41,418,112,-174.335,0,255,0,0,100,1,1
42,149,723,104.849,0,255,0,0,100,1,1
43,746,133,-43.3779,0,255,0,0,100,1,1
44,513,866,-105.365,0,255,0,0,100,1,1
45,89,568,-169.783,0,255,0,0,100,1,1
46,439,216,11.643,0,255,0,0,100,1,1
47,252,718,-89.7341,0,255,0,0,100,1,1
48,377,274,-151.764,0,255,0,0,100,1,1
49,544,81,104.795,0,255,0,0,100,1,1
50,411,225,40.488,0,255,0,0,100,1,1
51,325,121,2.9977,0,255,0,0,100,1,1
52,225,412,-61.6986,0,255,0,0,100,1,1
53,703,177,-128.149,0,255,0,0,100,1,1
54,712,731,2.70213,0,255,0,0,100,1,1
55,899,505,159.814,0,255,0,0,100,1,1
56,877,294,-36.3828,0,255,0,0,100,1,1
57,382,383,164.294,0,255,0,0,100,1,1
58,658,800,-77.645,0,255,0,0,100,1,1
59,732,838,-160.64,0,255,0,0,100,1,1
60,194,257,30.2668,0,255,0,0,100,1,1
61,636,271,179.563,0,255,0,0,100,1,1
62,725,520,57.9076,0,255,0,0,100,1,1
63,332,202,88.024,0,255,0,0,100,1,1
64,124,633,-125.322,0,255,0,0,100,1,1
65,212,705,-110.983,0,255,0,0,100,1,1
66,261,727,141.277,0,255,0,0,100,1,1
67,684,366,73.6494,0,255,0,0,100,1,1
68,734,137,-138.031,0,255,0,0,100,1,1
69,298,137,167.437,0,255,0,0,100,1,1
70,268,330,-140.405,0,255,0,0,100,1,1
71,813,320,-13.3669,0,255,0,0,100,1,1
72,891,380,82.4222,0,255,0,0,100,1,1
73,515,769,66.157,0,255,0,0,100,1,1
74,294,150,119.789,0,255,0,0,100,1,1
75,391,804,0.790665,0,255,0,0,100,1,1
76,562,910,159.267,0,255,0,0,100,1,1
77,944,409,-106.807,0,255,0,0,100,1,1
78,329,649,3.83043,0,255,0,0,100,1,1
79,509,278,-165.989,0,255,0,0,100,1,1
80,675,71,-86.6331,0,255,0,0,100,1,1
81,82,670,-41.7119,0,255,0,0,100,1,1
82,323,791,84.2442,0,255,0,0,100,1,1
83,746,721,-10.4872,0,255,0,0,100,1,1
84,864,645,57.787,0,255,0,0,100,1,1
85,698,487,141.526,0,255,0,0,100,1,1
86,88,311,-35.3841,0,255,0,0,100,1,1
87,836,425,-97.8393,0,255,0,0,100,1,1
88,634,705,-151.166,0,255,0,0,100,1,1
89,334,491,-41.868,0,255,0,0,100,1,1
90,278,272,-164.304,0,255,0,0,100,1,1
91,453,361,164.618,0,255,0,0,100,1,1
92,758,733,88.579,0,255,0,0,100,1,1
93,312,473,-13.2347,0,255,0,0,100,1,1
94,883,711,-9.81774,0,255,0,0,100,1,1
95,625,579,108.389,0,255,0,0,100,1,1
96,710,638,117.373,0,255,0,0,100,1,1
97,878,414,137.658,0,255,0,0,100,1,1
98,569,752,29.3123,0,255,0,0,100,1,1
99,334,629,120.576,0,255,0,0,100,1,1
100,944,526,-93.8494,0,255,0,0,100,1,1
101,654,576,112.326,0,255,0,0,100,1,1
102,885,250,134.39,0,255,0,0,100,1,1
103,208,744,171.276,0,255,0,0,100,1,1
104,171,466,87.3006,0,255,0,0,100,1,1
105,202,378,-126.009,0,255,0,0,100,1,1
106,850,632,-16.8804,0,255,0,0,100,1,1
107,424,743,47.0638,0,255,0,0,100,1,1
108,341,781,16.6203,0,255,0,0,100,1,1
109,715,216,37.7851,0,255,0,0,100,1,1
110,461,559,19.1001,0,255,0,0,100,1,1
111,97,710,44.264,0,255,0,0,100,1,1
112,281,721,59.5635,0,255,0,0,100,1,1
113,475,807,-179.182,0,255,0,0,100,1,1
114,250,151,-178.033,0,255,0,0,100,1,1
115,453,99,-14.3229,0,255,0,0,100,1,1
116,495,871,-42.9573,0,255,0,0,100,1,1
117,459,30,36.4595,0,255,0,0,100,1,1
118,641,174,-57.5244,0,255,0,0,100,1,1
119,917,471,-111.762,0,255,0,0,100,1,1
120,917,455,-177.424,0,255,0,0,100,1,1
121,125,364,-27.9708,0,255,0,0,100,1,1
122,284,867,0.96465,0,255,0,0,100,1,1
123,225,239,-64.6033,0,255,0,0,100,1,1
124,411,138,168.037,0,255,0,0,100,1,1
125,632,533,-103.99,0,255,0,0,100,1,1
126,494,833,-154.792,0,255,0,0,100,1,1
127,724,353,-117.676,0,255,0,0,100,1,1
128,589,885,110.735,0,255,0,0,100,1,1
129,103,677,-2.63054,0,255,0,0,100,1,1
130,241,213,37.6275,0,255,0,0,100,1,1
131,727,853,-110.052,0,255,0,0,100,1,1
132,473,89,88.1741,0,255,0,0,100,1,1
133,150,549,-135.197,0,255,0,0,100,1,1
134,597,317,108.957,0,255,0,0,100,1,1
135,428,157,-89.1625,0,255,0,0,100,1,1
136,294,237,-124.319,0,255,0,0,100,1,1
137,155,573,61.1009,0,255,0,0,100,1,1
138,352,891,-141.819,0,255,0,0,100,1,1
139,240,171,5.81223,0,255,0,0,100,1,1
140,654,882,171.211,0,255,0,0,100,1,1
