### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,176,373,44.1907,0,255,0,0,100,1,1
1,660,884,-84.168,0,255,0,0,100,1,1
2,197,859,1.56975,0,255,0,0,100,1,1
3,55,595,-94.8049,0,255,0,0,100,1,1
4,494,359,137.68,0,255,0,0,100,1,1
5,154,675,54.4016,0,255,0,0,100,1,1
6,511,609,-7.01898,0,255,0,0,100,1,1
7,326,404,-117.927,0,255,0,0,100,1,1
8,301,354,-40.1613,0,255,0,0,100,1,1
9,696,397,39.0258,0,255,0,0,100,1,1
10,487,604,-101.355,0,255,0,0,100,1,1
11,537,197,110.164,0,255,0,0,100,1,1
12,941,568,135.938,0,255,0,0,100,1,1
13,168,783,130.909,0,255,0,0,100,1,1
14,307,263,66.7679,0,255,0,0,100,1,1
15,736,760,34.9332,0,255,0,0,100,1,1
16,597,270,-132.222,0,255,0,0,100,1,1
17,601,830,-135.514,0,255,0,0,100,1,1
18,517,183,3.13187,0,255,0,0,100,1,1
19,690,431,28.143,0,255,0,0,100,1,1
20,689,692,162.18,0,255,0,0,100,1,1
21,710,894,92.5663,0,255,0,0,100,1,1
22,315,448,145.881,0,255,0,0,100,1,1
23,612,929,-78.4585,0,255,0,0,100,1,1
24,187,523,154.254,0,255,0,0,100,1,1
25,317,208,129.815,0,255,0,0,100,1,1
26,194,490,-26.6954,0,255,0,0,100,1,1
27,246,412,-141.036,0,255,0,0,100,1,1
28,667,560,3.14842,0,255,0,0,100,1,1
29,345,813,29.2588,0,255,0,0,100,1,1
30,826,641,45.1918,0,255,0,0,100,1,1
31,666,262,11.1469,0,255,0,0,100,1,1
32,498,103,-94.2148,0,255,0,0,100,1,1
33,196,162,-94.6274,0,255,0,0,100,1,1
34,519,549,79.6326,0,255,0,0,100,1,1
35,826,185,-170.422,0,255,0,0,100,1,1
36,219,792,-117.512,0,255,0,0,100,1,1
37,102,293,-18.8466,0,255,0,0,100,1,1
38,610,299,-145.201,0,255,0,0,100,1,1
39,147,689,22.3096,0,255,0,0,100,1,1
40,582,596,-173.349,0,255,0,0,100,1,1
41,946,589,154.395,0,255,0,0,100,1,1
