### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,265,207,21.9417,0,255,0,0,100,1,1
1,900,551,-103.016,0,255,0,0,100,1,1
2,637,156,-143.973,0,255,0,0,100,1,1
3,617,478,-158.02,0,255,0,0,100,1,1
4,845,802,15.569,0,255,0,0,100,1,1
5,909,480,-154.688,0,255,0,0,100,1,1
6,297,214,-22.4189,0,255,0,0,100,1,1
7,448,406,43.46,0,255,0,0,100,1,1
8,648,424,-74.2511,0,255,0,0,100,1,1
9,296,77,-13.1326,0,255,0,0,100,1,1
10,330,896,53.4786,0,255,0,0,100,1,1
11,292,548,-138.642,0,255,0,0,100,1,1
12,240,586,32.4921,0,255,0,0,100,1,1
13,393,459,-78.3287,0,255,0,0,100,1,1
14,255,216,110.616,0,255,0,0,100,1,1
15,705,163,94.7045,0,255,0,0,100,1,1
16,386,207,121.431,0,255,0,0,100,1,1
17,184,409,157.997,0,255,0,0,100,1,1
18,347,154,-70.1729,0,255,0,0,100,1,1
19,755,754,-136.885,0,255,0,0,100,1,1
20,448,341,43.6781,0,255,0,0,100,1,1
21,183,388,77.6763,0,255,0,0,100,1,1
22,344,108,134.136,0,255,0,0,100,1,1
23,675,707,87.1823,0,255,0,0,100,1,1
24,230,346,100.702,0,255,0,0,100,1,1
25,278,445,36.1132,0,255,0,0,100,1,1
26,740,175,110.593,0,255,0,0,100,1,1
27,496,351,-123.99,0,255,0,0,100,1,1
28,259,623,-141.785,0,255,0,0,100,1,1
29,355,481,-116.303,0,255,0,0,100,1,1
30,911,427,-136.483,0,255,0,0,100,1,1
31,643,783,128.585,0,255,0,0,100,1,1
32,770,432,132.274,0,255,0,0,100,1,1
33,374,87,139.99,0,255,0,0,100,1,1
34,323,160,-78.6553,0,255,0,0,100,1,1
35,325,213,108.701,0,255,0,0,100,1,1
36,807,703,-22.6099,0,255,0,0,100,1,1
37,176,682,-154.821,0,255,0,0,100,1,1
38,502,441,-149.823,0,255,0,0,100,1,1
39,399,554,108.843,0,255,0,0,100,1,1
40,566,263,-70.2137,0,255,0,0,100,1,1
41,245,345,-40.497,0,255,0,0,100,1,1
42,565,497,-14.6885,0,255,0,0,100,1,1
43,589,928,173.219,0,255,0,0,100,1,1
44,538,448,-145.596,0,255,0,0,100,1,1
45,516,925,-168.887,0,255,0,0,100,1,1
46,303,366,88.5721,0,255,0,0,100,1,1
47,644,546,-146.762,0,255,0,0,100,1,1
48,184,333,-145.222,0,255,0,0,100,1,1
49,823,277,-142.276,0,255,0,0,100,1,1
50,759,831,137.834,0,255,0,0,100,1,1
51,914,287,-161.515,0,255,0,0,100,1,1
52,568,138,-160.156,0,255,0,0,100,1,1
53,413,120,25.4396,0,255,0,0,100,1,1
54,537,697,-61.2128,0,255,0,0,100,1,1
55,259,634,116.026,0,255,0,0,100,1,1
56,379,469,-38.3135,0,255,0,0,100,1,1
57,89,569,-143.398,0,255,0,0,100,1,1
58,472,891,36.1688,0,255,0,0,100,1,1
59,296,172,-156.775,0,255,0,0,100,1,1
60,739,829,9.28266,0,255,0,0,100,1,1
61,368,873,-149.084,0,255,0,0,100,1,1
62,257,233,-32.5357,0,255,0,0,100,1,1
63,721,296,-94.0496,0,255,0,0,100,1,1
64,532,795,-127.284,0,255,0,0,100,1,1
65,90,590,105.51,0,255,0,0,100,1,1
66,573,274,-75.005,0,255,0,0,100,1,1
67,519,359,-150.633,0,255,0,0,100,1,1
68,403,313,-135.164,0,255,0,0,100,1,1
69,179,457,-45.2133,0,255,0,0,100,1,1
70,273,725,14.0571,0,255,0,0,100,1,1
71,299,597,165.567,0,255,0,0,100,1,1
72,346,867,-34.775,0,255,0,0,100,1,1
73,448,680,40.9467,0,255,0,0,100,1,1
74,787,385,118.108,0,255,0,0,100,1,1
75,392,474,-61.5675,0,255,0,0,100,1,1
76,649,558,-85.9598,0,255,0,0,100,1,1
77,398,502,-177.297,0,255,0,0,100,1,1
78,680,165,-43.8404,0,255,0,0,100,1,1
79,839,458,84.6394,0,255,0,0,100,1,1
80,502,708,-64.308,0,255,0,0,100,1,1
81,814,651,-48.7348,0,255,0,0,100,1,1
82,687,173,12.1244,0,255,0,0,100,1,1
83,446,563,-156.085,0,255,0,0,100,1,1
84,506,846,-174.687,0,255,0,0,100,1,1
85,456,140,-178.275,0,255,0,0,100,1,1
86,90,423,27.5697,0,255,0,0,100,1,1
87,363,715,105.461,0,255,0,0,100,1,1
88,444,478,161.174,0,255,0,0,100,1,1
89,748,757,68.1208,0,255,0,0,100,1,1
90,549,868,-133.003,0,255,0,0,100,1,1
91,809,435,46.3597,0,255,0,0,100,1,1
92,629,111,-159.78,0,255,0,0,100,1,1
93,275,782,-85.4239,0,255,0,0,100,1,1
94,717,652,-101.106,0,255,0,0,100,1,1
95,857,385,169.838,0,255,0,0,100,1,1
96,463,831,99.5983,0,255,0,0,100,1,1
97,337,756,24.5597,0,255,0,0,100,1,1
98,300,149,141.804,0,255,0,0,100,1,1
99,707,419,-116.057,0,255,0,0,100,1,1
100,381,633,1.73469,0,255,0,0,100,1,1
101,159,749,130.973,0,255,0,0,100,1,1
102,108,557,-51.6582,0,255,0,0,100,1,1
103,206,381,-169.033,0,255,0,0,100,1,1
104,814,374,-107.101,0,255,0,0,100,1,1
105,610,482,-116.876,0,255,0,0,100,1,1
106,927,518,-11.2956,0,255,0,0,100,1,1
