### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,274,315,124.891,0,255,0,0,100,1,1
1,705,608,133.766,0,255,0,0,100,1,1
2,593,353,-174.643,0,255,0,0,100,1,1
3,268,183,117.494,0,255,0,0,100,1,1
4,693,202,10.5349,0,255,0,0,100,1,1
5,902,529,149.656,0,255,0,0,100,1,1
6,594,273,-151.51,0,255,0,0,100,1,1
7,148,279,13.4384,0,255,0,0,100,1,1
8,121,381,-25.956,0,255,0,0,100,1,1
9,144,663,-69.3183,0,255,0,0,100,1,1
10,697,336,-58.6345,0,255,0,0,100,1,1
11,201,212,163.206,0,255,0,0,100,1,1
12,360,649,-17.8581,0,255,0,0,100,1,1
13,653,237,150.859,0,255,0,0,100,1,1
14,345,730,-178.146,0,255,0,0,100,1,1
15,359,435,-35.3502,0,255,0,0,100,1,1
16,132,673,76.3199,0,255,0,0,100,1,1
17,425,361,19.4343,0,255,0,0,100,1,1
18,926,386,-56.82,0,255,0,0,100,1,1
19,589,648,-29.4162,0,255,0,0,100,1,1
20,439,701,138.18,0,255,0,0,100,1,1
21,421,758,45.9402,0,255,0,0,100,1,1
22,436,827,-62.1638,0,255,0,0,100,1,1
23,494,955,-73.6244,0,255,0,0,100,1,1
24,425,189,-15.3546,0,255,0,0,100,1,1
25,829,157,-72.3135,0,255,0,0,100,1,1
26,483,419,-42.0605,0,255,0,0,100,1,1
27,269,678,-152.761,0,255,0,0,100,1,1
28,828,623,-77.8028,0,255,0,0,100,1,1
29,218,741,-24.5379,0,255,0,0,100,1,1
30,529,94,68.5342,0,255,0,0,100,1,1
31,735,813,22.012,0,255,0,0,100,1,1
32,701,771,167.406,0,255,0,0,100,1,1
33,668,845,171.33,0,255,0,0,100,1,1
34,513,441,26.8213,0,255,0,0,100,1,1
35,620,345,-29.4539,0,255,0,0,100,1,1
36,529,857,145.49,0,255,0,0,100,1,1
37,779,677,119.367,0,255,0,0,100,1,1
38,489,912,117.496,0,255,0,0,100,1,1
39,399,446,81.5879,0,255,0,0,100,1,1
40,749,517,-12.658,0,255,0,0,100,1,1
41,497,704,-40.6137,0,255,0,0,100,1,1
42,583,929,51.4504,0,255,0,0,100,1,1
43,453,35,-91.6433,0,255,0,0,100,1,1
44,167,268,-151.323,0,255,0,0,100,1,1
45,431,564,-14.4544,0,255,0,0,100,1,1
46,615,741,-163.617,0,255,0,0,100,1,1
47,478,301,-83.5298,0,255,0,0,100,1,1
48,586,320,45.9248,0,255,0,0,100,1,1
49,369,195,57.7633,0,255,0,0,100,1,1
50,526,692,-97.663,0,255,0,0,100,1,1
51,184,185,100.348,0,255,0,0,100,1,1
52,409,262,-124.172,0,255,0,0,100,1,1
53,556,507,83.5109,0,255,0,0,100,1,1
54,576,279,39.6878,0,255,0,0,100,1,1
55,70,609,67.9261,0,255,0,0,100,1,1
56,381,306,36.1542,0,255,0,0,100,1,1
57,236,753,-176.046,0,255,0,0,100,1,1
58,162,193,161.905,0,255,0,0,100,1,1
59,287,460,165.43,0,255,0,0,100,1,1
60,389,479,-51.1773,0,255,0,0,100,1,1
61,430,77,112.047,0,255,0,0,100,1,1
62,640,946,114.441,0,255,0,0,100,1,1
63,748,811,169.146,0,255,0,0,100,1,1
64,720,412,49.7278,0,255,0,0,100,1,1
65,596,397,115.323,0,255,0,0,100,1,1
66,142,789,-137.411,0,255,0,0,100,1,1
67,275,105,-20.9204,0,255,0,0,100,1,1
68,775,570,20.857,0,255,0,0,100,1,1
69,765,532,4.786,0,255,0,0,100,1,1
70,342,752,-121.317,0,255,0,0,100,1,1
71,267,111,-53.3286,0,255,0,0,100,1,1
72,350,489,-24.5974,0,255,0,0,100,1,1
73,548,746,52.6252,0,255,0,0,100,1,1
74,281,759,66.4584,0,255,0,0,100,1,1
