### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,181,430,-76.281,0,255,0,0,100,1,1
1,570,898,-128.68,0,255,0,0,100,1,1
2,122,574,95.7003,0,255,0,0,100,1,1
3,423,427,119.519,0,255,0,0,100,1,1
4,26,433,-174.192,0,255,0,0,100,1,1
5,449,731,88.6878,0,255,0,0,100,1,1
6,776,731,87.0525,0,255,0,0,100,1,1
7,846,431,-110.526,0,255,0,0,100,1,1
8,670,913,81.1178,0,255,0,0,100,1,1
9,835,612,-36.6973,0,255,0,0,100,1,1
10,570,714,177.216,0,255,0,0,100,1,1
11,76,687,24.9304,0,255,0,0,100,1,1
12,395,528,161.793,0,255,0,0,100,1,1
13,548,540,162.351,0,255,0,0,100,1,1
14,375,492,53.4602,0,255,0,0,100,1,1
15,460,155,-90.0527,0,255,0,0,100,1,1
16,419,864,93.2052,0,255,0,0,100,1,1
17,86,352,68.5375,0,255,0,0,100,1,1
18,482,236,-115.363,0,255,0,0,100,1,1
19,583,916,-79.517,0,255,0,0,100,1,1
20,377,207,-167.621,0,255,0,0,100,1,1
21,276,625,169.854,0,255,0,0,100,1,1
22,516,155,-44.0727,0,255,0,0,100,1,1
23,629,70,141.875,0,255,0,0,100,1,1
24,274,592,66.2123,0,255,0,0,100,1,1
25,253,272,6.37268,0,255,0,0,100,1,1
26,812,687,78.6239,0,255,0,0,100,1,1
27,429,725,43.8853,0,255,0,0,100,1,1
28,309,867,-172.721,0,255,0,0,100,1,1
29,573,413,78.6126,0,255,0,0,100,1,1
30,552,650,161.953,0,255,0,0,100,1,1
31,191,544,-174.271,0,255,0,0,100,1,1
32,459,406,-122.224,0,255,0,0,100,1,1
33,297,667,36.4612,0,255,0,0,100,1,1
34,662,397,-82.8009,0,255,0,0,100,1,1
35,445,785,43.4859,0,255,0,0,100,1,1
36,591,646,-89.0133,0,255,0,0,100,1,1
37,410,65,-45.6323,0,255,0,0,100,1,1
38,47,633,99.8996,0,255,0,0,100,1,1
39,680,514,-127.839,0,255,0,0,100,1,1
40,362,392,56.7022,0,255,0,0,100,1,1
41,533,965,156.868,0,255,0,0,100,1,1
42,891,274,-10.6705,0,255,0,0,100,1,1
43,247,137,15.9876,0,255,0,0,100,1,1
44,379,376,99.5771,0,255,0,0,100,1,1
45,447,916,46.1733,0,255,0,0,100,1,1
46,331,306,-53.9754,0,255,0,0,100,1,1
47,197,746,126.686,0,255,0,0,100,1,1
48,286,250,93.7358,0,255,0,0,100,1,1
49,939,483,113.306,0,255,0,0,100,1,1
50,278,81,-69.2041,0,255,0,0,100,1,1
51,724,444,149.756,0,255,0,0,100,1,1
52,369,719,149.614,0,255,0,0,100,1,1
53,616,611,-146.042,0,255,0,0,100,1,1
54,919,697,101.93,0,255,0,0,100,1,1
55,900,562,28.9216,0,255,0,0,100,1,1
56,598,689,-134.234,0,255,0,0,100,1,1
57,506,402,-166.334,0,255,0,0,100,1,1
58,241,112,-30.4744,0,255,0,0,100,1,1
59,949,432,81.6927,0,255,0,0,100,1,1
60,333,583,133.569,0,255,0,0,100,1,1
61,151,588,-171.383,0,255,0,0,100,1,1
62,708,784,65.4021,0,255,0,0,100,1,1
63,764,575,-174.036,0,255,0,0,100,1,1
64,247,542,18.7817,0,255,0,0,100,1,1
65,681,818,-36.9718,0,255,0,0,100,1,1
66,327,777,105.638,0,255,0,0,100,1,1
67,395,834,-66.2871,0,255,0,0,100,1,1
68,343,862,30.2089,0,255,0,0,100,1,1
69,548,240,50.1757,0,255,0,0,100,1,1
70,665,831,110.538,0,255,0,0,100,1,1
71,596,350,-167.168,0,255,0,0,100,1,1
72,202,553,-177.309,0,255,0,0,100,1,1
73,896,465,18.2385,0,255,0,0,100,1,1
74,653,861,106.388,0,255,0,0,100,1,1
