### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,516,721,-23.6406,0,255,0,0,100,1,1
1,566,580,74.2353,0,255,0,0,100,1,1
2,152,181,34.1374,0,255,0,0,100,1,1
3,247,717,-156.043,0,255,0,0,100,1,1
4,40,376,74.563,0,255,0,0,100,1,1
5,705,720,64.0265,0,255,0,0,100,1,1
6,663,598,-86.4419,0,255,0,0,100,1,1
7,579,135,91.8542,0,255,0,0,100,1,1
8,739,790,-85.8107,0,255,0,0,100,1,1
9,679,853,-151.999,0,255,0,0,100,1,1
10,793,215,-22.5895,0,255,0,0,100,1,1
11,322,565,134.652,0,255,0,0,100,1,1
12,400,850,87.6796,0,255,0,0,100,1,1
13,762,560,-67.1167,0,255,0,0,100,1,1
14,186,331,-79.653,0,255,0,0,100,1,1
15,216,334,58.9274,0,255,0,0,100,1,1
16,327,297,122.798,0,255,0,0,100,1,1
17,245,886,124.739,0,255,0,0,100,1,1
18,666,170,9.59167,0,255,0,0,100,1,1
19,606,481,140.24,0,255,0,0,100,1,1
20,875,304,35.9419,0,255,0,0,100,1,1
21,407,538,-18.1226,0,255,0,0,100,1,1
22,790,251,-176.909,0,255,0,0,100,1,1
23,832,544,-123.829,0,255,0,0,100,1,1
24,225,735,148.67,0,255,0,0,100,1,1
25,502,783,131.878,0,255,0,0,100,1,1
26,328,400,-134.978,0,255,0,0,100,1,1
27,338,670,-176.13,0,255,0,0,100,1,1
28,203,597,3.2899,0,255,0,0,100,1,1
29,724,324,-115.754,0,255,0,0,100,1,1
30,90,253,155.244,0,255,0,0,100,1,1
31,236,227,157.976,0,255,0,0,100,1,1
32,326,886,-87.8823,0,255,0,0,100,1,1
33,485,510,105.187,0,255,0,0,100,1,1
34,154,253,94.0518,0,255,0,0,100,1,1
35,243,201,50.7375,0,255,0,0,100,1,1
36,540,945,165.045,0,255,0,0,100,1,1
37,658,243,79.0521,0,255,0,0,100,1,1
38,886,685,-128.199,0,255,0,0,100,1,1
39,489,937,67.2724,0,255,0,0,100,1,1
40,88,609,-22.3511,0,255,0,0,100,1,1
41,452,583,4.83966,0,255,0,0,100,1,1
42,514,510,7.84996,0,255,0,0,100,1,1
43,360,183,-105.6,0,255,0,0,100,1,1
44,620,348,-174.135,0,255,0,0,100,1,1
45,857,558,132.763,0,255,0,0,100,1,1
46,818,740,132.474,0,255,0,0,100,1,1
47,310,829,-132.821,0,255,0,0,100,1,1
48,645,232,162.474,0,255,0,0,100,1,1
49,124,734,-44.9848,0,255,0,0,100,1,1
50,552,677,51.0185,0,255,0,0,100,1,1
51,51,617,-170.857,0,255,0,0,100,1,1
52,601,311,167.911,0,255,0,0,100,1,1
53,625,580,104.764,0,255,0,0,100,1,1
54,516,197,104.244,0,255,0,0,100,1,1
55,502,114,147.205,0,255,0,0,100,1,1
56,438,762,-134.904,0,255,0,0,100,1,1
57,546,778,98.1194,0,255,0,0,100,1,1
58,639,747,20.5524,0,255,0,0,100,1,1
59,921,458,4.3604,0,255,0,0,100,1,1
60,689,850,-136.562,0,255,0,0,100,1,1
61,889,401,94.5512,0,255,0,0,100,1,1
62,663,395,43.11,0,255,0,0,100,1,1
63,353,952,0.330555,0,255,0,0,100,1,1
64,852,214,-43.312,0,255,0,0,100,1,1
65,295,307,40.1367,0,255,0,0,100,1,1
66,414,640,48.5184,0,255,0,0,100,1,1
67,322,80,8.38369,0,255,0,0,100,1,1
68,277,294,-41.3737,0,255,0,0,100,1,1
69,306,729,-102.104,0,255,0,0,100,1,1
70,100,479,-127.967,0,255,0,0,100,1,1
71,442,562,-31.8867,0,255,0,0,100,1,1
72,505,768,-32.8248,0,255,0,0,100,1,1
73,819,534,40.3054,0,255,0,0,100,1,1
74,577,789,-78.6243,0,255,0,0,100,1,1
75,767,457,-125.871,0,255,0,0,100,1,1
76,270,251,107.201,0,255,0,0,100,1,1
77,929,304,-80.1944,0,255,0,0,100,1,1
78,365,424,-75.5978,0,255,0,0,100,1,1
79,304,585,-150.307,0,255,0,0,100,1,1
80,600,767,42.3366,0,255,0,0,100,1,1
81,286,397,20.1929,0,255,0,0,100,1,1
82,473,261,-104.525,0,255,0,0,100,1,1
83,586,187,-148.746,0,255,0,0,100,1,1
84,274,754,-30.144,0,255,0,0,100,1,1
85,550,460,85.7435,0,255,0,0,100,1,1
86,341,97,104.984,0,255,0,0,100,1,1
87,581,724,-83.5165,0,255,0,0,100,1,1
88,277,361,19.3094,0,255,0,0,100,1,1
89,389,722,-35.4723,0,255,0,0,100,1,1
90,649,837,36.1862,0,255,0,0,100,1,1
91,391,280,-166.359,0,255,0,0,100,1,1
92,795,264,115.689,0,255,0,0,100,1,1
93,849,369,-60.5117,0,255,0,0,100,1,1
94,513,702,146.197,0,255,0,0,100,1,1
95,674,527,86.5451,0,255,0,0,100,1,1
96,215,135,31.0576,0,255,0,0,100,1,1
97,586,285,-32.6199,0,255,0,0,100,1,1
98,873,728,86.6919,0,255,0,0,100,1,1
99,761,627,164.085,0,255,0,0,100,1,1
100,578,209,58.8564,0,255,0,0,100,1,1
101,407,472,-100.219,0,255,0,0,100,1,1
102,325,933,50.8614,0,255,0,0,100,1,1
103,525,558,-40.647,0,255,0,0,100,1,1
104,722,158,136.192,0,255,0,0,100,1,1
105,684,105,-119.821,0,255,0,0,100,1,1
106,682,658,-100.054,0,255,0,0,100,1,1
107,666,689,-50.067,0,255,0,0,100,1,1
108,620,235,-80.6101,0,255,0,0,100,1,1
109,123,641,-30.0651,0,255,0,0,100,1,1
110,667,582,-129.952,0,255,0,0,100,1,1
111,710,536,-97.0329,0,255,0,0,100,1,1
112,561,859,172.641,0,255,0,0,100,1,1
113,792,281,-42.768,0,255,0,0,100,1,1
114,73,337,152.573,0,255,0,0,100,1,1
115,967,471,132.918,0,255,0,0,100,1,1
116,749,537,-135.773,0,255,0,0,100,1,1
117,159,485,-45.5033,0,255,0,0,100,1,1
118,724,121,-25.3439,0,255,0,0,100,1,1
119,580,170,118.876,0,255,0,0,100,1,1
120,609,508,-84.4418,0,255,0,0,100,1,1
121,93,537,-41.186,0,255,0,0,100,1,1
122,455,897,48.2173,0,255,0,0,100,1,1
123,282,698,138.62,0,255,0,0,100,1,1
124,743,677,73.5673,0,255,0,0,100,1,1
125,93,442,-0.190653,0,255,0,0,100,1,1
126,278,175,127.821,0,255,0,0,100,1,1
127,161,648,-158.886,0,255,0,0,100,1,1
128,829,616,-147.963,0,255,0,0,100,1,1
129,462,692,173.952,0,255,0,0,100,1,1
130,114,257,-60.5369,0,255,0,0,100,1,1
131,445,223,130.492,0,255,0,0,100,1,1
132,305,912,-5.86253,0,255,0,0,100,1,1
133,523,721,-62.5959,0,255,0,0,100,1,1
134,37,449,-128.416,0,255,0,0,100,1,1
135,640,672,-106.869,0,255,0,0,100,1,1
136,920,588,-140.654,0,255,0,0,100,1,1
137,421,267,-60.3185,0,255,0,0,100,1,1
138,854,303,-88.5417,0,255,0,0,100,1,1
139,806,316,13.4833,0,255,0,0,100,1,1
140,116,765,-158.352,0,255,0,0,100,1,1
141,546,602,-114.426,0,255,0,0,100,1,1
142,482,72,-16.7907,0,255,0,0,100,1,1
143,27,446,-83.6155,0,255,0,0,100,1,1
144,328,426,-147.97,0,255,0,0,100,1,1
145,368,84,-4.26493,0,255,0,0,100,1,1
146,453,873,-103.589,0,255,0,0,100,1,1
147,433,611,-130.325,0,255,0,0,100,1,1
148,572,176,-146.344,0,255,0,0,100,1,1
149,547,379,108.509,0,255,0,0,100,1,1
150,619,590,-140.804,0,255,0,0,100,1,1
151,306,475,72.5075,0,255,0,0,100,1,1
152,935,373,137.259,0,255,0,0,100,1,1
153,425,76,47.9551,0,255,0,0,100,1,1
154,919,372,-122.887,0,255,0,0,100,1,1
155,543,828,10.9746,0,255,0,0,100,1,1
156,252,174,40.5671,0,255,0,0,100,1,1
157,247,106,103.986,0,255,0,0,100,1,1
158,315,387,172.487,0,255,0,0,100,1,1
159,391,803,-178.608,0,255,0,0,100,1,1
160,540,792,-121.524,0,255,0,0,100,1,1
161,500,330,-98.8172,0,255,0,0,100,1,1
162,533,206,-121.915,0,255,0,0,100,1,1
163,85,674,-37.8804,0,255,0,0,100,1,1
164,349,577,135.492,0,255,0,0,100,1,1
165,372,46,-98.1537,0,255,0,0,100,1,1
166,83,601,-131.7,0,255,0,0,100,1,1
167,366,148,149.908,0,255,0,0,100,1,1
168,833,815,-169.313,0,255,0,0,100,1,1
169,876,609,-70.6751,0,255,0,0,100,1,1
170,504,559,92.7961,0,255,0,0,100,1,1
171,597,477,-152.734,0,255,0,0,100,1,1
172,326,441,-67.558,0,255,0,0,100,1,1
173,383,87,-139.643,0,255,0,0,100,1,1
174,351,463,39.852,0,255,0,0,100,1,1
175,458,427,34.1919,0,255,0,0,100,1,1
176,639,192,124.959,0,255,0,0,100,1,1
177,787,181,-60.0272,0,255,0,0,100,1,1
178,720,600,58.1141,0,255,0,0,100,1,1
179,616,583,91.8959,0,255,0,0,100,1,1
180,208,576,-13.9642,0,255,0,0,100,1,1
181,318,737,76.6823,0,255,0,0,100,1,1
182,893,575,138.547,0,255,0,0,100,1,1
183,516,41,-165.615,0,255,0,0,100,1,1
184,370,402,-10.9262,0,255,0,0,100,1,1
185,898,631,90.2328,0,255,0,0,100,1,1
186,127,321,68.0653,0,255,0,0,100,1,1
187,285,826,96.2926,0,255,0,0,100,1,1
188,818,550,-58.1396,0,255,0,0,100,1,1
189,598,886,-49.593,0,255,0,0,100,1,1
190,314,925,99.7831,0,255,0,0,100,1,1
191,367,541,155.945,0,255,0,0,100,1,1
192,258,779,152.233,0,255,0,0,100,1,1
193,481,528,71.9077,0,255,0,0,100,1,1
194,350,590,-49.4196,0,255,0,0,100,1,1
195,700,674,-144.527,0,255,0,0,100,1,1
196,195,741,-90.0681,0,255,0,0,100,1,1
197,562,591,39.1047,0,255,0,0,100,1,1
198,189,461,-99.1043,0,255,0,0,100,1,1
199,182,266,114.341,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
