### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,138,802,-122.538,0,255,0,0,100,1,1
1,352,731,30.3271,0,255,0,0,100,1,1
2,487,152,-106.469,0,255,0,0,100,1,1
3,445,260,101.003,0,255,0,0,100,1,1
4,834,440,136.095,0,255,0,0,100,1,1
5,449,818,46.7641,0,255,0,0,100,1,1
6,771,552,151.712,0,255,0,0,100,1,1
7,498,199,-124.376,0,255,0,0,100,1,1
8,516,897,86.029,0,255,0,0,100,1,1
9,241,746,-42.2621,0,255,0,0,100,1,1
10,728,115,41.4944,0,255,0,0,100,1,1
11,478,414,-49.8133,0,255,0,0,100,1,1
12,379,620,4.59126,0,255,0,0,100,1,1
13,303,852,6.52423,0,255,0,0,100,1,1
14,535,309,-94.5652,0,255,0,0,100,1,1
15,824,603,14.3529,0,255,0,0,100,1,1
16,484,640,-157.342,0,255,0,0,100,1,1
17,914,560,173.4,0,255,0,0,100,1,1
18,334,618,-80.7958,0,255,0,0,100,1,1
19,68,490,-76.18,0,255,0,0,100,1,1
20,210,329,142.666,0,255,0,0,100,1,1
21,868,338,52.2716,0,255,0,0,100,1,1
22,500,859,-49.7667,0,255,0,0,100,1,1
23,788,672,138.693,0,255,0,0,100,1,1
24,311,688,98.5142,0,255,0,0,100,1,1
25,590,496,-173.932,0,255,0,0,100,1,1
26,329,80,-120.652,0,255,0,0,100,1,1
27,250,802,-25.3927,0,255,0,0,100,1,1
28,930,367,64.3016,0,255,0,0,100,1,1
29,825,155,-17.2011,0,255,0,0,100,1,1
30,584,431,-135.203,0,255,0,0,100,1,1
31,289,360,-67.9381,0,255,0,0,100,1,1
32,473,36,164.193,0,255,0,0,100,1,1
33,671,822,-9.82756,0,255,0,0,100,1,1
34,774,167,-152.022,0,255,0,0,100,1,1
35,831,232,145.738,0,255,0,0,100,1,1
36,923,473,43.3121,0,255,0,0,100,1,1
37,719,202,135.829,0,255,0,0,100,1,1
38,558,810,-67.1631,0,255,0,0,100,1,1
39,760,267,129.536,0,255,0,0,100,1,1
40,284,480,-146.847,0,255,0,0,100,1,1
41,176,247,-79.5522,0,255,0,0,100,1,1
42,711,610,-119.187,0,255,0,0,100,1,1
43,955,476,-98.139,0,255,0,0,100,1,1
44,878,550,104.322,0,255,0,0,100,1,1
45,583,548,63.5706,0,255,0,0,100,1,1
46,564,267,99.7503,0,255,0,0,100,1,1
47,680,358,142.831,0,255,0,0,100,1,1
48,51,479,135.588,0,255,0,0,100,1,1
49,682,865,149.249,0,255,0,0,100,1,1
50,481,198,-158.836,0,255,0,0,100,1,1
51,144,307,110.819,0,255,0,0,100,1,1
52,338,747,27.8516,0,255,0,0,100,1,1
53,675,315,-160.184,0,255,0,0,100,1,1
54,527,752,68.3845,0,255,0,0,100,1,1
55,722,380,7.38918,0,255,0,0,100,1,1
56,581,330,-65.2633,0,255,0,0,100,1,1
57,499,552,22.8572,0,255,0,0,100,1,1
58,592,84,-29.1589,0,255,0,0,100,1,1
59,59,391,41.775,0,255,0,0,100,1,1
60,905,713,55.8263,0,255,0,0,100,1,1
61,206,301,-35.0558,0,255,0,0,100,1,1
62,706,479,-91.7069,0,255,0,0,100,1,1
63,761,422,173.823,0,255,0,0,100,1,1
64,465,942,14.8335,0,255,0,0,100,1,1
65,298,82,28.7879,0,255,0,0,100,1,1
66,587,192,-8.8601,0,255,0,0,100,1,1
67,489,886,-176.364,0,255,0,0,100,1,1
68,85,600,43.4388,0,255,0,0,100,1,1
69,407,276,99.3337,0,255,0,0,100,1,1
70,578,112,-121.036,0,255,0,0,100,1,1
71,689,773,-94.0589,0,255,0,0,100,1,1
72,539,38,102.639,0,255,0,0,100,1,1
73,430,639,29.5721,0,255,0,0,100,1,1
74,99,572,-66.8956,0,255,0,0,100,1,1
75,928,527,-163.253,0,255,0,0,100,1,1
76,431,670,72.1291,0,255,0,0,100,1,1
77,385,37,-66.7628,0,255,0,0,100,1,1
78,301,911,-150.791,0,255,0,0,100,1,1
79,624,726,-138.692,0,255,0,0,100,1,1
80,494,324,5.53602,0,255,0,0,100,1,1
81,474,664,-4.54912,0,255,0,0,100,1,1
82,424,289,14.7817,0,255,0,0,100,1,1
83,517,839,-179.416,0,255,0,0,100,1,1
84,521,694,100.433,0,255,0,0,100,1,1
85,585,940,46.5404,0,255,0,0,100,1,1
86,220,789,-40.9914,0,255,0,0,100,1,1
87,639,690,96.2511,0,255,0,0,100,1,1
88,665,709,-110.547,0,255,0,0,100,1,1
89,466,346,-153.77,0,255,0,0,100,1,1
90,614,518,25.7424,0,255,0,0,100,1,1
91,645,832,-131.597,0,255,0,0,100,1,1
92,243,698,-8.12187,0,255,0,0,100,1,1
93,412,758,-132.087,0,255,0,0,100,1,1
94,361,257,129.186,0,255,0,0,100,1,1
95,263,889,-63.6106,0,255,0,0,100,1,1
96,210,371,-173.527,0,255,0,0,100,1,1
97,454,753,90.1563,0,255,0,0,100,1,1
98,218,258,-146.599,0,255,0,0,100,1,1
99,627,694,-112.612,0,255,0,0,100,1,1
100,540,216,40.8286,0,255,0,0,100,1,1
101,781,523,124.107,0,255,0,0,100,1,1
102,835,453,-5.38978,0,255,0,0,100,1,1
103,542,310,-137.164,0,255,0,0,100,1,1
104,735,859,-102.961,0,255,0,0,100,1,1
105,390,947,-61.9869,0,255,0,0,100,1,1
106,682,472,132.982,0,255,0,0,100,1,1
107,414,657,-179.956,0,255,0,0,100,1,1
108,508,315,16.9034,0,255,0,0,100,1,1
109,371,766,-63.2064,0,255,0,0,100,1,1
110,694,232,-164.206,0,255,0,0,100,1,1
111,902,697,139.135,0,255,0,0,100,1,1
112,294,925,-90.2419,0,255,0,0,100,1,1
113,823,388,-167.333,0,255,0,0,100,1,1
