### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,365,598,177.682,0,255,0,0,100,1,1
1,122,642,138.324,0,255,0,0,100,1,1
2,252,893,60.8553,0,255,0,0,100,1,1
3,803,864,-81.549,0,255,0,0,100,1,1
4,145,442,4.48739,0,255,0,0,100,1,1
5,262,611,80.8107,0,255,0,0,100,1,1
6,824,480,61.5096,0,255,0,0,100,1,1
7,630,283,100.308,0,255,0,0,100,1,1
8,370,389,-145.289,0,255,0,0,100,1,1
9,505,330,-14.527,0,255,0,0,100,1,1
10,397,555,130.812,0,255,0,0,100,1,1
11,736,502,-100.734,0,255,0,0,100,1,1
12,821,240,-128.738,0,255,0,0,100,1,1
13,124,635,-119.788,0,255,0,0,100,1,1
14,627,911,-152.349,0,255,0,0,100,1,1
15,300,499,-104.188,0,255,0,0,100,1,1
16,31,579,-144.531,0,255,0,0,100,1,1
17,869,477,101.093,0,255,0,0,100,1,1
18,416,285,171.29,0,255,0,0,100,1,1
19,596,537,-9.50872,0,255,0,0,100,1,1
20,765,715,106.593,0,255,0,0,100,1,1
21,689,452,23.8979,0,255,0,0,100,1,1
22,413,959,-91.9077,0,255,0,0,100,1,1
23,616,385,153.962,0,255,0,0,100,1,1
24,686,89,-161.051,0,255,0,0,100,1,1
25,524,38,146.856,0,255,0,0,100,1,1
26,363,159,-154.857,0,255,0,0,100,1,1
27,90,545,94.3787,0,255,0,0,100,1,1
28,473,62,-87.3198,0,255,0,0,100,1,1
29,203,641,103.686,0,255,0,0,100,1,1
30,746,163,148.655,0,255,0,0,100,1,1
31,681,793,-16.378,0,255,0,0,100,1,1
32,562,325,-56.573,0,255,0,0,100,1,1
33,737,806,16.3871,0,255,0,0,100,1,1
34,839,717,97.5778,0,255,0,0,100,1,1
35,179,721,-96.4835,0,255,0,0,100,1,1
36,606,318,42.0359,0,255,0,0,100,1,1
37,175,351,15.9522,0,255,0,0,100,1,1
38,873,536,79.6352,0,255,0,0,100,1,1
39,344,918,-117.836,0,255,0,0,100,1,1
40,690,593,-113.724,0,255,0,0,100,1,1
41,466,789,-66.8502,0,255,0,0,100,1,1
42,490,458,-148.378,0,255,0,0,100,1,1
43,741,832,14.9798,0,255,0,0,100,1,1
44,650,825,125.391,0,255,0,0,100,1,1
45,750,145,149.861,0,255,0,0,100,1,1
46,49,551,0.103527,0,255,0,0,100,1,1
47,412,685,-50.965,0,255,0,0,100,1,1
48,165,810,-111.91,0,255,0,0,100,1,1
49,613,654,-113.963,0,255,0,0,100,1,1
50,584,586,-94.1827,0,255,0,0,100,1,1
51,223,681,-28.9729,0,255,0,0,100,1,1
52,835,786,80.9175,0,255,0,0,100,1,1
53,742,697,72.3099,0,255,0,0,100,1,1
54,629,577,-128.671,0,255,0,0,100,1,1
55,379,403,53.9315,0,255,0,0,100,1,1
56,446,118,117.57,0,255,0,0,100,1,1
57,297,72,-134.012,0,255,0,0,100,1,1
58,254,257,68.284,0,255,0,0,100,1,1
59,707,579,-36.2536,0,255,0,0,100,1,1
60,622,671,123.776,0,255,0,0,100,1,1
61,358,954,76.9766,0,255,0,0,100,1,1
62,502,361,99.3196,0,255,0,0,100,1,1
63,313,161,-78.8611,0,255,0,0,100,1,1
64,268,233,27.6658,0,255,0,0,100,1,1
65,348,347,-27.3172,0,255,0,0,100,1,1
66,580,336,-9.49225,0,255,0,0,100,1,1
67,447,845,89.3386,0,255,0,0,100,1,1
68,305,183,49.4082,0,255,0,0,100,1,1
69,185,295,130.166,0,255,0,0,100,1,1
70,185,676,-146.24,0,255,0,0,100,1,1
71,596,716,-19.1422,0,255,0,0,100,1,1
72,760,535,88.8862,0,255,0,0,100,1,1
73,428,103,-134.126,0,255,0,0,100,1,1
74,265,354,166.997,0,255,0,0,100,1,1
75,866,280,-158.089,0,255,0,0,100,1,1
76,368,880,175.408,0,255,0,0,100,1,1
77,568,590,-109.027,0,255,0,0,100,1,1
78,637,525,167.458,0,255,0,0,100,1,1
79,192,326,-147.206,0,255,0,0,100,1,1
80,813,501,-121.871,0,255,0,0,100,1,1
81,863,520,-117.085,0,255,0,0,100,1,1
82,563,916,-54.8879,0,255,0,0,100,1,1
83,810,298,113.722,0,255,0,0,100,1,1
84,298,477,-120.556,0,255,0,0,100,1,1
85,537,648,174.207,0,255,0,0,100,1,1
86,735,470,171.829,0,255,0,0,100,1,1
87,696,66,72.6867,0,255,0,0,100,1,1
88,55,505,58.6416,0,255,0,0,100,1,1
89,293,623,-34.1144,0,255,0,0,100,1,1
90,524,912,175.125,0,255,0,0,100,1,1
91,524,753,14.4554,0,255,0,0,100,1,1
92,143,389,145.389,0,255,0,0,100,1,1
93,251,141,-106.642,0,255,0,0,100,1,1
94,586,633,80.4369,0,255,0,0,100,1,1
95,451,142,-46.5063,0,255,0,0,100,1,1
96,442,684,-26.5071,0,255,0,0,100,1,1
97,757,372,-104.739,0,255,0,0,100,1,1
98,417,188,-30.742,0,255,0,0,100,1,1
99,126,385,-32.4504,0,255,0,0,100,1,1
100,285,293,-92.3378,0,255,0,0,100,1,1
101,127,207,-45.1531,0,255,0,0,100,1,1
102,507,760,-31.9835,0,255,0,0,100,1,1
103,812,354,50.612,0,255,0,0,100,1,1
104,829,356,68.2442,0,255,0,0,100,1,1
105,478,501,126.212,0,255,0,0,100,1,1
106,763,160,61.9019,0,255,0,0,100,1,1
107,121,510,-158.352,0,255,0,0,100,1,1
108,368,104,141.539,0,255,0,0,100,1,1
109,270,434,146.906,0,255,0,0,100,1,1
110,701,135,155.595,0,255,0,0,100,1,1
111,151,257,-146.649,0,255,0,0,100,1,1
112,329,268,-49.2596,0,255,0,0,100,1,1
113,838,286,-152.53,0,255,0,0,100,1,1
114,184,166,-71.7243,0,255,0,0,100,1,1
115,512,445,99.1247,0,255,0,0,100,1,1
116,96,291,54.4233,0,255,0,0,100,1,1
117,758,655,-98.1927,0,255,0,0,100,1,1
118,65,459,-90.4094,0,255,0,0,100,1,1
119,316,721,-174.328,0,255,0,0,100,1,1
120,381,450,-167.75,0,255,0,0,100,1,1
121,237,330,66.8636,0,255,0,0,100,1,1
122,784,441,-42.369,0,255,0,0,100,1,1
123,359,151,147.328,0,255,0,0,100,1,1
124,198,632,149.811,0,255,0,0,100,1,1
125,223,506,-160.397,0,255,0,0,100,1,1
126,627,117,-57.8255,0,255,0,0,100,1,1
127,192,706,56.8435,0,255,0,0,100,1,1
128,713,355,-142.329,0,255,0,0,100,1,1
129,791,200,102.022,0,255,0,0,100,1,1
130,880,660,112.396,0,255,0,0,100,1,1
131,253,716,-77.2361,0,255,0,0,100,1,1
132,420,448,-95.0897,0,255,0,0,100,1,1
133,579,29,68.1302,0,255,0,0,100,1,1
134,607,887,60.1684,0,255,0,0,100,1,1
135,314,497,-44.0399,0,255,0,0,100,1,1
136,859,189,-4.20555,0,255,0,0,100,1,1
137,447,412,-165.734,0,255,0,0,100,1,1
138,889,484,-126.087,0,255,0,0,100,1,1
139,651,476,109.192,0,255,0,0,100,1,1
140,579,958,4.88941,0,255,0,0,100,1,1
141,476,149,-4.57223,0,255,0,0,100,1,1
142,336,861,91.7679,0,255,0,0,100,1,1
143,650,355,-4.90445,0,255,0,0,100,1,1
144,717,384,-18.2626,0,255,0,0,100,1,1
145,669,245,-169.108,0,255,0,0,100,1,1
146,513,491,-28.2329,0,255,0,0,100,1,1
147,799,826,-131.46,0,255,0,0,100,1,1
148,791,381,129.94,0,255,0,0,100,1,1
149,601,772,-151.991,0,255,0,0,100,1,1
150,106,228,55.1954,0,255,0,0,100,1,1
151,497,723,-86.8604,0,255,0,0,100,1,1
152,565,111,148.436,0,255,0,0,100,1,1
153,632,144,14.66,0,255,0,0,100,1,1
154,87,484,-85.2094,0,255,0,0,100,1,1
155,764,561,159.113,0,255,0,0,100,1,1
156,775,837,135.431,0,255,0,0,100,1,1
157,287,438,168.619,0,255,0,0,100,1,1
158,566,742,37.2849,0,255,0,0,100,1,1
159,400,167,17.6676,0,255,0,0,100,1,1
160,214,226,-166.167,0,255,0,0,100,1,1
161,569,932,-169.858,0,255,0,0,100,1,1
162,477,769,144.768,0,255,0,0,100,1,1
163,542,864,-64.7355,0,255,0,0,100,1,1
164,838,217,100.787,0,255,0,0,100,1,1
165,530,180,-100.562,0,255,0,0,100,1,1
166,893,731,-167.424,0,255,0,0,100,1,1
167,820,830,80.2167,0,255,0,0,100,1,1
168,831,763,70.96,0,255,0,0,100,1,1
169,389,443,65.6908,0,255,0,0,100,1,1
170,514,537,167.214,0,255,0,0,100,1,1
171,161,250,2.04641,0,255,0,0,100,1,1
172,312,257,-167.22,0,255,0,0,100,1,1
173,339,761,-101.282,0,255,0,0,100,1,1
174,797,711,-70.3893,0,255,0,0,100,1,1
175,685,546,-179.473,0,255,0,0,100,1,1
176,676,533,21.3552,0,255,0,0,100,1,1
177,310,201,-19.4472,0,255,0,0,100,1,1
178,189,258,-142.17,0,255,0,0,100,1,1
179,699,143,-81.512,0,255,0,0,100,1,1
180,402,949,80.1539,0,255,0,0,100,1,1
181,336,912,-41.8071,0,255,0,0,100,1,1
182,211,659,20.8447,0,255,0,0,100,1,1
183,81,385,154.777,0,255,0,0,100,1,1
184,230,222,157.553,0,255,0,0,100,1,1
185,680,680,149.697,0,255,0,0,100,1,1
186,277,435,114.325,0,255,0,0,100,1,1
187,714,401,143.676,0,255,0,0,100,1,1
188,526,160,163.078,0,255,0,0,100,1,1
189,173,280,51.469,0,255,0,0,100,1,1
190,99,249,12.4374,0,255,0,0,100,1,1
191,297,777,-127.709,0,255,0,0,100,1,1
192,828,462,73.4126,0,255,0,0,100,1,1
193,648,149,-47.6915,0,255,0,0,100,1,1
194,717,312,-33.178,0,255,0,0,100,1,1
195,29,456,28.1593,0,255,0,0,100,1,1
196,749,535,-54.441,0,255,0,0,100,1,1
197,430,271,-90.6055,0,255,0,0,100,1,1
198,535,324,27.7615,0,255,0,0,100,1,1
199,111,488,-36.6878,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
