### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,448,395,102.635,0,255,0,0,100,1,1
1,689,564,19.3485,0,255,0,0,100,1,1
2,781,793,86.8769,0,255,0,0,100,1,1
3,764,305,52.2627,0,255,0,0,100,1,1
4,427,104,35.4436,0,255,0,0,100,1,1
5,126,622,-34.8966,0,255,0,0,100,1,1
6,696,901,-128.249,0,255,0,0,100,1,1
7,413,680,154.499,0,255,0,0,100,1,1
8,702,711,-126.902,0,255,0,0,100,1,1
9,739,674,-89.3637,0,255,0,0,100,1,1
10,779,338,139.114,0,255,0,0,100,1,1
11,486,592,-116.15,0,255,0,0,100,1,1
12,949,447,50.1132,0,255,0,0,100,1,1
13,906,550,40.5919,0,255,0,0,100,1,1
14,586,544,81.5769,0,255,0,0,100,1,1
15,678,909,41.3922,0,255,0,0,100,1,1
16,625,691,-123.769,0,255,0,0,100,1,1
17,366,383,79.4236,0,255,0,0,100,1,1
18,258,568,-72.4784,0,255,0,0,100,1,1
19,847,282,55.5081,0,255,0,0,100,1,1
20,774,114,120.702,0,255,0,0,100,1,1
21,441,83,4.61631,0,255,0,0,100,1,1
22,765,710,52.1409,0,255,0,0,100,1,1
23,601,168,-129.963,0,255,0,0,100,1,1
24,399,585,94.7655,0,255,0,0,100,1,1
25,676,215,133.24,0,255,0,0,100,1,1
26,547,359,-91.8381,0,255,0,0,100,1,1
27,268,436,76.3543,0,255,0,0,100,1,1
28,379,118,35.9307,0,255,0,0,100,1,1
29,424,557,-55.9638,0,255,0,0,100,1,1
30,91,624,-0.411617,0,255,0,0,100,1,1
31,820,306,-123.818,0,255,0,0,100,1,1
32,758,403,-3.06243,0,255,0,0,100,1,1
33,239,574,76.7168,0,255,0,0,100,1,1
34,649,53,-12.712,0,255,0,0,100,1,1
35,302,419,-72.0266,0,255,0,0,100,1,1
36,197,257,76.8789,0,255,0,0,100,1,1
37,759,825,33.9653,0,255,0,0,100,1,1
38,287,801,-71.5536,0,255,0,0,100,1,1
39,429,945,-158.408,0,255,0,0,100,1,1
40,728,224,153.617,0,255,0,0,100,1,1
41,417,730,174.684,0,255,0,0,100,1,1
42,404,60,37.8425,0,255,0,0,100,1,1
43,282,308,55.6201,0,255,0,0,100,1,1
44,396,373,12.0781,0,255,0,0,100,1,1
45,422,780,87.4321,0,255,0,0,100,1,1
46,722,490,117.426,0,255,0,0,100,1,1
47,140,411,110.388,0,255,0,0,100,1,1
48,482,312,-136.54,0,255,0,0,100,1,1
49,791,586,-161.523,0,255,0,0,100,1,1
50,163,774,123.208,0,255,0,0,100,1,1
51,755,354,167.494,0,255,0,0,100,1,1
52,409,37,79.9753,0,255,0,0,100,1,1
53,588,715,26.7312,0,255,0,0,100,1,1
54,415,610,-136.475,0,255,0,0,100,1,1
55,544,945,-9.15328,0,255,0,0,100,1,1
56,726,358,-159.043,0,255,0,0,100,1,1
57,322,911,-82.7794,0,255,0,0,100,1,1
58,714,685,22.9769,0,255,0,0,100,1,1
59,609,492,104.138,0,255,0,0,100,1,1
60,545,403,-158.245,0,255,0,0,100,1,1
61,651,337,-167.89,0,255,0,0,100,1,1
62,309,601,97.9519,0,255,0,0,100,1,1
63,682,893,-53.2223,0,255,0,0,100,1,1
64,600,774,128.242,0,255,0,0,100,1,1
65,906,723,115.062,0,255,0,0,100,1,1
66,565,187,-25.7265,0,255,0,0,100,1,1
67,722,424,-51.492,0,255,0,0,100,1,1
68,97,671,-164.235,0,255,0,0,100,1,1
69,683,370,-109.134,0,255,0,0,100,1,1
70,111,693,61.5535,0,255,0,0,100,1,1
71,945,522,-16.5784,0,255,0,0,100,1,1
72,661,465,-98.7668,0,255,0,0,100,1,1
73,347,697,-105.143,0,255,0,0,100,1,1
74,108,509,-78.1284,0,255,0,0,100,1,1
75,809,233,113.532,0,255,0,0,100,1,1
76,797,814,8.08341,0,255,0,0,100,1,1
77,823,396,35.9118,0,255,0,0,100,1,1
78,595,86,-94.6188,0,255,0,0,100,1,1
79,481,670,135.465,0,255,0,0,100,1,1
80,957,595,98.4074,0,255,0,0,100,1,1
81,637,779,-114.311,0,255,0,0,100,1,1
82,296,769,137.284,0,255,0,0,100,1,1
83,887,360,18.5019,0,255,0,0,100,1,1
84,458,377,-160.831,0,255,0,0,100,1,1
85,331,617,-124.397,0,255,0,0,100,1,1
86,128,508,65.3291,0,255,0,0,100,1,1
87,535,224,-138.977,0,255,0,0,100,1,1
88,448,274,-85.8574,0,255,0,0,100,1,1
89,464,707,-130.679,0,255,0,0,100,1,1
90,257,622,29.0427,0,255,0,0,100,1,1
91,529,749,-154.838,0,255,0,0,100,1,1
92,307,166,-150.246,0,255,0,0,100,1,1
