### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,486,50,128.257,0,255,0,0,100,1,1
1,307,152,-151.344,0,255,0,0,100,1,1
2,394,472,134.026,0,255,0,0,100,1,1
3,948,562,103.874,0,255,0,0,100,1,1
4,161,672,-157.418,0,255,0,0,100,1,1
5,174,762,21.6852,0,255,0,0,100,1,1
6,661,802,176.877,0,255,0,0,100,1,1
7,37,484,124.467,0,255,0,0,100,1,1
8,275,562,-13.5461,0,255,0,0,100,1,1
9,804,500,3.32741,0,255,0,0,100,1,1
10,228,239,-123.477,0,255,0,0,100,1,1
11,404,789,86.7546,0,255,0,0,100,1,1
12,781,634,-72.7207,0,255,0,0,100,1,1
13,570,263,-136.551,0,255,0,0,100,1,1
14,393,836,-92.3707,0,255,0,0,100,1,1
15,339,245,151.391,0,255,0,0,100,1,1
16,342,891,133.083,0,255,0,0,100,1,1
17,264,405,-116.593,0,255,0,0,100,1,1
18,948,354,44.5085,0,255,0,0,100,1,1
19,172,474,-0.471556,0,255,0,0,100,1,1
20,679,90,30.5917,0,255,0,0,100,1,1
21,636,254,-75.4405,0,255,0,0,100,1,1
22,761,354,106.273,0,255,0,0,100,1,1
23,586,762,90.7379,0,255,0,0,100,1,1
24,560,736,-179.413,0,255,0,0,100,1,1
25,133,195,-164.715,0,255,0,0,100,1,1
26,910,356,-74.109,0,255,0,0,100,1,1
27,537,30,66.3883,0,255,0,0,100,1,1
28,282,262,110.38,0,255,0,0,100,1,1
29,694,534,17.4512,0,255,0,0,100,1,1
30,57,338,-24.2102,0,255,0,0,100,1,1
31,539,800,-12.6487,0,255,0,0,100,1,1
32,422,230,125.118,0,255,0,0,100,1,1
33,506,656,-37.0307,0,255,0,0,100,1,1
34,336,875,129.058,0,255,0,0,100,1,1
35,225,799,104.799,0,255,0,0,100,1,1
36,678,390,-52.8998,0,255,0,0,100,1,1
37,550,172,84.3377,0,255,0,0,100,1,1
38,88,402,100.75,0,255,0,0,100,1,1
39,362,734,-120.787,0,255,0,0,100,1,1
40,422,745,103.729,0,255,0,0,100,1,1
41,105,236,32.5152,0,255,0,0,100,1,1
42,816,810,34.7022,0,255,0,0,100,1,1
43,312,346,-86.281,0,255,0,0,100,1,1
44,707,490,128.762,0,255,0,0,100,1,1
45,623,588,32.3013,0,255,0,0,100,1,1
46,570,440,124.106,0,255,0,0,100,1,1
47,777,576,143.751,0,255,0,0,100,1,1
48,718,691,-131.749,0,255,0,0,100,1,1
49,684,924,45.3502,0,255,0,0,100,1,1
50,319,503,144.553,0,255,0,0,100,1,1
51,315,706,-38.5731,0,255,0,0,100,1,1
52,753,327,-16.2519,0,255,0,0,100,1,1
53,565,355,169.882,0,255,0,0,100,1,1
54,416,78,69.517,0,255,0,0,100,1,1
55,234,788,-139.733,0,255,0,0,100,1,1
56,854,545,65.441,0,255,0,0,100,1,1
57,282,867,-77.3279,0,255,0,0,100,1,1
58,821,326,23.5445,0,255,0,0,100,1,1
59,960,490,-115.182,0,255,0,0,100,1,1
60,316,918,92.5524,0,255,0,0,100,1,1
61,308,280,-152.702,0,255,0,0,100,1,1
62,450,729,27.8079,0,255,0,0,100,1,1
63,713,847,-86.0466,0,255,0,0,100,1,1
64,812,762,-100.364,0,255,0,0,100,1,1
65,518,456,175.272,0,255,0,0,100,1,1
66,811,232,40.7141,0,255,0,0,100,1,1
67,504,950,165.583,0,255,0,0,100,1,1
68,675,472,71.2725,0,255,0,0,100,1,1
69,702,274,-179.834,0,255,0,0,100,1,1
70,738,196,-28.9751,0,255,0,0,100,1,1
71,648,533,-35.3941,0,255,0,0,100,1,1
72,780,600,-117.509,0,255,0,0,100,1,1
73,780,692,-137.93,0,255,0,0,100,1,1
74,487,556,73.1675,0,255,0,0,100,1,1
75,382,846,-44.8054,0,255,0,0,100,1,1
76,457,166,-25.8073,0,255,0,0,100,1,1
77,166,223,-79.93,0,255,0,0,100,1,1
78,421,543,16.6193,0,255,0,0,100,1,1
79,158,273,-159.816,0,255,0,0,100,1,1
80,377,503,78.2241,0,255,0,0,100,1,1
81,440,864,-22.8949,0,255,0,0,100,1,1
82,59,547,-132.187,0,255,0,0,100,1,1
83,128,548,-46.21,0,255,0,0,100,1,1
84,597,513,113.214,0,255,0,0,100,1,1
85,646,677,-44.2892,0,255,0,0,100,1,1
86,259,733,100.146,0,255,0,0,100,1,1
87,929,698,-129.609,0,255,0,0,100,1,1
88,813,416,130.387,0,255,0,0,100,1,1
89,685,475,117.051,0,255,0,0,100,1,1
90,328,930,-153.817,0,255,0,0,100,1,1
91,103,358,-78.2413,0,255,0,0,100,1,1
92,738,736,160.16,0,255,0,0,100,1,1
93,283,842,14.9246,0,255,0,0,100,1,1
94,847,392,-160.196,0,255,0,0,100,1,1
95,561,560,23.0305,0,255,0,0,100,1,1
96,522,326,-0.672982,0,255,0,0,100,1,1
97,87,698,121.845,0,255,0,0,100,1,1
98,738,810,97.0574,0,255,0,0,100,1,1
99,474,859,149.239,0,255,0,0,100,1,1
100,686,834,-121.317,0,255,0,0,100,1,1
